show_id,type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,description
80224536,Movie,ADAM SANDLER 100% FRESH,Steve Brill,Adam Sandler,United States,October 23  2018,2018,TV-MA,74 min,Stand-Up Comedy,From "Heroes" to "Ice Cream Ladies" – Adam Sandler's comedy special hits you with new songs and jokes in an unexpected  groundbreaking way.
80017286,Movie,While We're Young,Noah Baumbach,Ben Stiller  Naomi Watts  Adam Driver  Amanda Seyfried  Charles Grodin  Adam Horovitz  Dree Hemingway  Brady Corbet  Maria Dizzia  Matthew Maher  Peter Yarrow  Dean Wareham,United States,October 23  2017,2015,R,97 min,Comedies  Dramas  Independent Movies,A documentary filmmaker struggling with a creative block meets a vibrant young hipster couple who  initially  bring new energy into his life and work.
80039050,Movie,I'll See You in My Dreams,Brett Haley,Blythe Danner  Martin Starr  June Squibb  Rhea Perlman  Mary Kay Place  Malin Akerman  Sam Elliott  Aarti Mann  Mark Adair-Rios  Ashley Spillers,United States,October 22  2019,2015,PG-13,96 min,Comedies  Dramas  Independent Movies,After the passing of her dog  a long-widowed senior citizen is in need of companionship. Two very different possibilities present themselves.
80131240,Movie,God Knows Where I Am,Jedd Wider  Todd Wider,Lori Singer,United States,October 22  2018,2016,TV-PG,103 min,Documentaries,Through diary entries  this documentary follows the life and death of homeless woman Linda Bishop and her struggles with starvation  sanity and God.
80038442,Movie,Results,Andrew Bujalski,Guy Pearce  Cobie Smulders  Kevin Corrigan  Giovanni Ribisi  Anthony Michael Hall  Brooklyn Decker  Constance Zimmer  Tishuan Scott,United States,October 22  2015,2015,R,105 min,Comedies  Independent Movies,After an ugly divorce  a wealthy but unhappy man trains at a local gym and develops a strange relationship with the owner and a captivating trainer.
80091310,Movie,Free Fire,Ben Wheatley,Sharlto Copley  Armie Hammer  Brie Larson  Cillian Murphy  Jack Reynor  Babou Ceesay  Enzo Cilenti  Sam Riley  Michael Smiley  Noah Taylor  Patrick Bergin  Mark Monero,United Kingdom,October 21  2019,2016,R,91 min,Action & Adventure  Comedies  Independent Movies,A sketchy arms transaction in a deserted warehouse turns into a free-for-all when the two sides engage in a take-no-prisoners shootout.
80169350,TV Show,The Liar,Unknown,Aenie Wong  Janelle Chin  Karena Teo  Goh Wee Ping  Sam Chong,Unknown,October 21  2017,2013,TV-14,1 Season,Crime TV Shows  International TV Shows  TV Dramas,At the CARE detective agency  investigators see a lot of action but must always keep their cases secret  even when it affects their personal lives.
80066079,TV Show,Containment,Unknown,David Gyasi  Christina Marie Moses  Chris Wood  Kristen Gutoskie  Claudia Black  George Young  Hanna Mangan Lawrence  Trevor St. John,United States,October 21  2016,2016,TV-14,1 Season,TV Dramas  TV Thrillers,When a ferocious contagion sweeps through Atlanta  authorities impose a precarious quarantine on the city while scrambling to find a cure.
80117443,Movie,Joe Rogan: Triggered,Anthony Giordano,Joe Rogan,United States,October 21  2016,2016,TV-MA,64 min,Stand-Up Comedy,Unleashing his inquisitive  intense comedic style  Rogan explores everything from raising kids and Santa Claus to pot gummies and talking to dolphins.
80010717,Movie,Wyatt Cenac: Brooklyn,Wyatt Cenac,Wyatt Cenac,United States,October 21  2014,2014,TV-MA,68 min,Stand-Up Comedy,Wyatt Cenac heads to Brooklyn to share his observations on the borough that's the backdrop for three sitcoms and a reality show about cheesemongers.
80135164,Movie,1922,Zak Hilditch,Thomas Jane  Molly Parker  Dylan Schmid  Kaitlyn Bernard  Bob Frazer  Brian d'Arcy James  Neal McDonough,United States,October 20  2017,2017,TV-MA,103 min,Dramas  Thrillers,A farmer pens a confession admitting to his wife's murder  but her death is just the beginning of a macabre tale. Based on Stephen King's novella.
80118101,Movie,One of Us,Heidi Ewing  Rachel Grady,Unknown,United States,October 20  2017,2017,TV-14,95 min,Documentaries,In the wake of trauma and abuse  three Hasidic Jews face ostracism  anxiety and danger as they attempt to leave their ultra-Orthodox community.
80184569,TV Show,The Day I Met El Chapo,Unknown,Kate del Castillo,United States,October 20  2017,2017,TV-MA,1 Season,Crime TV Shows  Docuseries  International TV Shows,Mexican superstar actress Kate del Castillo reveals the untold story of her encounter with El Chapo Guzmán  the world’s most-wanted drug lord.
80113669,Movie,Wheelman,Jeremy Rush,Frank Grillo  Caitlin Carmichael  Garret Dillahunt  Shea Whigham  Wendy Moniz  John Cenatiempo  Slaine,United States,October 20  2017,2017,TV-MA,82 min,Action & Adventure,The getaway driver in a botched robbery puts his skills and smarts to the test when he receives shocking orders from an unknown caller.
80222133,TV Show,Border Patrol,Unknown,Timothy Balme,Unknown,October 2  2019,2016,TV-PG,1 Season,Reality TV,This reality TV series follows the men and women of New Zealand's border patrol in their quest to keep their country safe and secure.
80224490,TV Show,Diva Brides,Unknown,Unknown,Unknown,October 2  2019,2017,TV-MA,1 Season,British TV Shows  Reality TV,In this reality series  brides-to-be stop at nothing to have their dream weddings despite meager funds  fallouts with friends or even absent grooms.
80209609,TV Show,Living Undocumented,Unknown,Unknown,United States,October 2  2019,2019,TV-MA,1 Season,Docuseries,Eight undocumented families' fates roller-coast as the United States' immigration policies are transformed.
80218973,Movie,Death Race: Beyond Anarchy,Don Michael Paul,Zach McGowan  Danny Glover  Frederick Koehler  Danny Trejo  Christine Marzano  Cassie Clare  Yennis Cheung  Lucy Aarden,United States  Bulgaria,October 2  2018,2017,R,111 min,Action & Adventure,An ex-racecar driver is sent to a barbaric prison where  to get pardoned  he must defeat the inmate known as Frankenstein in a lethal "Death Race."
80235999,Movie,Eric ldle's What About Dick?,Eric Idle  Aubrey Powell,Russell Brand  Billy Connolly  Tim Curry  Eric Idle  Eddie Izzard  Jane Leeves  Jim Piddock  Tracey Ullman  Sophie Winkleman,United States,October 2  2018,2012,TV-MA,81 min,Comedies  Music & Musicals,In a madcap stage play from Monty Python icon Eric Idle  comic greats perform the decline and fall of the British Empire ... as told through a piano.
80215419,Movie,Joe Rogan: Strange Times,Anthony Giordano,Joe Rogan,Unknown,October 2  2018,2018,TV-MA,64 min,Stand-Up Comedy,Outspoken as ever  comedian Joe Rogan takes on current culture  pro wrestling  pot laws  cats  vegans and more in a stand-up special shot in Boston.
80236359,TV Show,Monty Python Best Bits (mostly),Unknown,Hugh Bonneville  Graham Chapman  John Cleese  Terry Gilliam  Eric Idle  Terry Jones  Michael Palin,United Kingdom,October 2  2018,2014,TV-14,1 Season,British TV Shows  Docuseries  TV Comedies,Prominent comedians pay tribute to Monty Python's best work in this five-part series  along with selected clips of sketches.
80017240,Movie,Monty Python Live (Mostly): One Down  Five to Go,Eric Idle,John Cleese  Terry Gilliam  Eric Idle  Terry Jones  Michael Palin,United Kingdom,October 2  2018,2014,TV-MA,137 min,Comedies,Live from London in a sold-out final show  surviving members of the British comedy troupe reprise old roles and break out in irreverent song and dance.
80236470,Movie,Monty Python: The Meaning of Live,Roger Graef  James Rogan,John Cleese  Terry Gilliam  Eric Idle  Terry Jones  Michael Palin  Mike Myers  Graham Chapman  Stephen Hawking,United Kingdom,October 2  2018,2014,TV-MA,94 min,Documentaries,From heyday to curtain call  this documentary offers a rare glimpse of the legendary Monty Python troupe as it stages live shows after a long hiatus.
80039069,Movie,Sleeping with Other People,Leslye Headland,Jason Sudeikis  Alison Brie  Adam Scott  Jason Mantzoukas  Natasha Lyonne  Adam Brody  Amanda Peet,United States,October 2  2017,2015,R,101 min,Comedies  Dramas  Independent Movies,Many years after hooking up in college  two people cross paths and realize they are both serial philanderers who need each other's help to reform.
80046779,Movie,Anjelah Johnson: Not Fancy,Jay Karas,Anjelah Johnson-Reyes,United States,October 2  2015,2015,TV-14,64 min,Stand-Up Comedy,The actress  comedian and YouTube sensation riffs on everything from nail salons and Gypsies to Mexican moms and super-sleuthing Liam Neeson.
80207486,TV Show,Best.Worst.Weekend.Ever.,Unknown,Sam Ashe Arnold  Cole Sand  Brianna Reed  Brittany Garms  Alison Becker  Larry Bates  Tiffany Espensen  Rachel Gage  Matt Battaglia  Affion Crockett,United States,October 19  2018,2018,TV-PG,1 Season,Kids' TV  TV Comedies,Teenage friends plan an epic trip to Comic-Con to meet their idol  only to get caught in one hilariously awkward predicament after another.
80226951,Movie,Club de Cuervos Presents: I  Potro,Marcos Bucay,Joaquín Ferreira  Marcela Álvarez  Benjamín Alfonso  Emilia Claudeville  Mauricio Llera  Sol Gaschetto  Martín Seefeld  Martín Rocco  Gonzalo VIzán,Mexico  Argentina,October 19  2018,2018,TV-MA,51 min,Movies,Former Club de Cuervos player Potro returns home to Argentina to crash the wedding of his famous soccer-star brother and confront his estranged family.
80216677,Movie,Derren Brown: Sacrifice,Unknown,Derren Brown,Unknown,October 19  2018,2018,TV-MA,50 min,Movies,Illusionist Derren Brown concocts a psychological experiment in which he tries to manipulate an ordinary person into taking a bullet for a stranger.
80232279,Movie,Gnome Alone,Peter Lepeniotis,Becky G.  Josh Peck  Tara Strong  Olivia Holt  David Koechner  Jeff Dunham  Patrick Stump  Nash Grier  Madison De La Garza  George Lopez,United Kingdom  Canada  United States  Cayman Islands,October 19  2018,2018,PG,86 min,Children & Family Movies  Comedies,After moving into a new house with her mom  high schooler Chloe discovers a troupe of talking garden gnomes who need her help saving the world.
80239666,Movie,Illang: The Wolf Brigade,Kim Jee-woon,Gang Dong-won  Han Hyo-joo  Jung Woo-sung  Kim Mu-yeol  Han Ye-ri  Choi Min-ho  Shin Eun-soo  Kim Beop-rae  Lee Dong-ha  Jung Won-joong  Choi Jin-ho,South Korea,October 19  2018,2018,TV-MA,140 min,Action & Adventure  International Movies  Sci-Fi & Fantasy,In 2029  the elite police squad Illang combats a terrorist group opposing reunification of the two Koreas. But another enemy may be lurking nearby.
80144152,Movie,S Storm,David Lam,Louis Koo  Julian Cheung  Vic Chou  Ada Choi  Bowie Lam  Dada Chan  Janelle Sing  Lo Hoi-pang,Hong Kong  China,October 19  2018,2016,TV-MA,95 min,Action & Adventure  International Movies,Anti-corruption investigator William Luk must join forces with detective Lau Po-keung to bring down a crime syndicate involved in sports betting.
80148162,Movie,The Night Comes for Us,Timo Tjahjanto,Joe Taslim  Iko Uwais  Asha Kenyeri Bermudez  Sunny Pang  Salvita Decorte  Abimana Aryasatya  Zack Lee  Dimas Anggara  Julie Estelle  Dian Sastrowardoyo,Indonesia  United States,October 19  2018,2018,TV-MA,121 min,Action & Adventure  International Movies,After sparing a girl's life during a massacre  an elite Triad assassin is targeted by an onslaught of murderous gangsters.
80211465,TV Show,Wanderlust,Unknown,Toni Collette  Steven Mackintosh  Zawe Ashton  Joe Hurst  Emma D'Arcy  Celeste Dring  William Ash  Royce Pierreson  Jeremy Swift  Anastasia Hille  Isis Hainsworth  Sophie Okonedo,United Kingdom,October 19  2018,2018,TV-MA,1 Season,British TV Shows  International TV Shows  Romantic TV Shows,Unable to revive their fading sex life after many years of marriage  a therapist and her husband decide to start dating other people.
80171705,Movie,Wedding Unplanned,Reem Kherici,Reem Kherici  Nicolas Duvauchelle  Julia Piaton  Sylvie Testud  François-Xavier Demaison  Chantal Lauby  Lionnel Astier  Ève Saint-Louis  Victoria Monfort  Amelie Fonlupt,France,October 19  2017,2017,TV-MA,94 min,Comedies  International Movies  Romantic Movies,Mathias's girlfriend finds a business card for a wedding planner in his pocket. Suddenly  he's engaged and hiring his lover to plan the big day!
80206910,Movie,Eli,Ciarán Foy,Charlie Shotwell  Lili Taylor  Kelly Reilly  Max Martini  Sadie Sink  Deneen Tyler  Katia Gomez,United States,October 18  2019,2019,TV-MA,98 min,Horror Movies,With his desperate parents in tow  an 11-year-old boy with a debilitating illness checks into an isolated clinic to undergo experimental therapy.
80217627,TV Show,Interior Design Masters,Unknown,Unknown,United Kingdom,October 18  2019,2019,TV-PG,1 Season,British TV Shows  International TV Shows  Reality TV,Aspiring interior designers transform a variety of spaces from dowdy to delightful as they vie for a life-changing contract with a top London hotel.
80178724,TV Show,Living with Yourself,Unknown,Paul Rudd  Aisling Bea  Desmin Borges  Zoë Chao  Karen Pittman,United States,October 18  2019,2019,TV-MA,1 Season,TV Comedies  TV Dramas,Burned out on life  Miles undergoes a strange procedure at a strip mall spa – and wakes to find he's been replaced by a better version of himself.
80214706,Movie,Tell Me Who I Am,Ed Perkins,Unknown,United Kingdom,October 18  2019,2019,TV-MA,86 min,Documentaries,In this documentary  Alex trusts his twin  Marcus  to tell him about his past after he loses his memory. But Marcus is hiding a dark family secret.
80208910,TV Show,Unnatural Selection,Unknown,Unknown,United States,October 18  2019,2019,TV-MA,1 Season,Docuseries  Science & Nature TV,From eradicating disease to selecting a child’s traits  gene editing gives humans the chance to hack biology. Meet the real people behind the science.
80208635,Movie,El Viaje: Márama y Rombai,Federico Lemos,Unknown,Unknown,October 18  2017,2016,TV-PG,79 min,Children & Family Movies  Documentaries  International Movies,Popular South American bands Márama and Rombai share footage of behind-the-scenes antics and discuss their sudden rise to stardom.
80222326,TV Show,THE UNLISTED,Unknown,Vrund Rao  Ved Rao  Abigail Adriano  Miah Madden  Jean Hinchliffe  Nya Cofie  Saba Zaidi Abdi  Nicholas Brown  Virginie Laverdure  Avishma Lohith  Zenia Starr  Suzi Dougherty  Aria Ferris  Danny Kim  Annabel Wolfe,Australia,October 17  2019,2019,TV-PG,1 Season,Kids' TV  TV Thrillers,When they learn of a secret plot to track and control kids  identical twins Dru and Kal team up with a band of runaway rebels to take back their world.
80177406,Movie,Patton Oswalt: Annihilation,Bobcat Goldthwait,Patton Oswalt,United States,October 17  2017,2017,TV-MA,66 min,Stand-Up Comedy,By turns scathing and candid  Patton Oswalt reflects on the glut of comic material in the Trump era and the dark days following a personal tragedy.
80043834,Movie,Sinister 2,Ciarán Foy,Shannyn Sossamon  John Beasley  James Ransone  Tate Ellington  Robert Daniel Sloan  Dartanian Sloan  Lucas Jade Zumann  Lea Coco,United States  United Kingdom,October 16  2019,2015,R,97 min,Horror Movies,A single mother and her twin sons move into a rural house  unaware of its history of being inhabited by an evil spirit that preys upon young children.
